1.14.13.34	00590
1.14.13.35	00362 00629 00910
1.14.13.36	00940 00941 00945 01061
1.14.13.37	00950 01063 01100
1.14.13.38	00253 01057
1.14.13.39	00330 01100
1.14.13.4	00360
1.14.13.40	00629
1.14.13.41	00460 00966 01100
1.14.13.47	00902
1.14.13.48	00902 00903
1.14.13.49	00902 00903
1.14.13.5	00340
1.14.13.50	00627 01100
1.14.13.51	00902
1.14.13.52	00943 01061
1.14.13.53	01061
1.14.13.55	00950 01063 01100
1.14.13.56	00950 01063 01100
1.14.13.57	00950 01063 01100
1.14.13.59	00310
1.14.13.63	00643
1.14.13.64	00623
1.14.13.68	00460
1.14.13.69	00625 01100
1.14.13.7	00361 00622 00626 01100
1.14.13.70	00100 01062 01066 01070 01100
1.14.13.71	00950 01100
1.14.13.72	00100 01066 01100
1.14.13.73	00901 01063
1.14.13.74	00902 01062 01066 01100
1.14.13.75	00901
1.14.13.76	00904
1.14.13.77	00904 01062 01100
1.14.13.78	00904 01062 01070
1.14.13.79	00904 01062 01070 01100
1.14.13.8	00982
1.14.13.80	00902 00903
1.14.13.81	00860 01100
1.14.13.82	00623
1.14.13.83	00860 01100
1.14.13.84	00363 01100
1.14.13.85	00943
1.14.13.86	00943 01061
1.14.13.88	00941 00944
1.14.13.89	00943 01061
1.14.13.9	00380 01100
1.14.13.90	00906 01062 01070 01100
1.14.13.93	00906
1.14.13.95	01100
1.14.13.96	00120
1.14.13.98	00120
1.14.13.99	00120
1.14.14.1	00071 00150 00232 00361 00380 00590 00591 00830 00980 00982 00983 01063 01100
1.14.15.-	00100 00791 00930 01100
1.14.15.3	00071 00590 00830 01100
1.14.15.4	00140 00150 01100
1.14.15.5	00140 01100
1.14.15.6	00140 01100
1.14.15.7	00260
1.14.16.-	00380
1.14.16.1	00360 00400 01100
1.14.16.2	00350 00950 01100
1.14.16.3	00380
1.14.16.4	00380 01063 01100
1.14.17.1	00350 01100
1.14.17.4	00270 01070
1.14.18.-	00350 00760 00965 01100
1.14.18.1	00350 00740 00950 00965 01063 01100
1.14.18.2	00520
1.14.19.-	00592 01040
1.14.19.1	01040
1.14.19.2	00061 01040
1.14.19.3	00591 01100
1.14.20.1	00311 01100
1.14.21.-	00950
1.14.21.1	00950 01063 01100
1.14.21.2	00950 01063 01100
1.14.21.3	00950
1.14.21.4	00950 01063 01100
1.14.21.5	00950
1.14.21.6	00100 01062 01066 01070 01100
1.14.99.-	00351 00362 00626 00760 00906 01061 01062 01070 01100
1.14.99.1	00590 01100
1.14.99.10	00140 01100
1.14.99.11	00150
1.14.99.12	00150
1.14.99.14	00140
1.14.99.15	00623
1.14.99.19	00565 01100
1.14.99.2	00380
1.14.99.22	00981
1.14.99.23	00362
1.14.99.3	00860
1.14.99.30	00906 01062 01070 01100
1.14.99.33	00591
1.14.99.36	00830 01100
1.14.99.37	00904 01062 01100
1.14.99.38	00120
1.14.99.7	00100 01062 01066 01070 01100
1.14.99.9	00140 01100
1.16.1.2	00860
1.16.1.3	00860
1.16.1.4	00860
1.16.1.5	00860
1.16.1.6	00860
1.16.3.1	00860
1.16.8.1	00860 01100
1.17.1.1	00520
1.17.1.2	00900 01062 01066 01070 01100
1.17.1.3	00941 01061
1.17.1.4	00230 01100
1.17.1.5	00760
1.17.3.2	00230 00232 00983 01100
1.17.3.3	00760
1.17.4.1	00230 00240 00480 01100
1.17.4.2	00230 00240 01100
1.17.5.-	00232
1.17.5.1	00360
1.17.7.1	00900 01062 01066 01070 01100
1.17.99.-	00621
1.17.99.1	00622 01100
1.17.99.2	00642 01100
1.17.99.3	00120 01100
1.17.99.4	00240
1.17.99.5	00121
1.18.-.-	00860 01100
1.18.1.1	00071
1.18.1.2	00195 01100
1.18.1.3	00071
1.18.1.4	00071
1.18.6.1	00625 00910 01100
1.19.6.1	00910 01100
1.2.-.-	00351 00903
1.2.1.-	00281 00300 00330 00380 00624 00626 00903 01100
1.2.1.10	00620 00650 01100
1.2.1.11	00260 00270 00300 01064 01070 01100
1.2.1.12	00010 01061 01062 01063 01064 01065 01066 01070 01100
1.2.1.13	00710 01061 01062 01063 01064 01065 01066 01070 01100
1.2.1.15	00410
1.2.1.16	00250 00350 00650 01100
1.2.1.17	00630 01100
1.2.1.18	00410 00562 00640 01100
1.2.1.19	00330 00410
1.2.1.2	00630 00680 01100
1.2.1.20	00310
1.2.1.21	00630
1.2.1.22	00620
1.2.1.23	00620
1.2.1.24	00250 00650 01100
1.2.1.25	01063
1.2.1.26	00053
1.2.1.27	00280 00562 00640 01100
1.2.1.28	00362 00622 01061 01100
1.2.1.29	00350 00621 01100
1.2.1.3	00010 00053 00071 00280 00310 00330 00340 00380 00410 00561 00620 00631 00640 00641 00650 00903 01100
1.2.1.31	00300 00310 01100
1.2.1.32	00362 00380 00622 01100
1.2.1.33	00770
1.2.1.36	00830 01100
1.2.1.38	00330 01064 01100
1.2.1.39	00360 00643 01100
1.2.1.4	00930 01100
1.2.1.41	00330 01100
1.2.1.43	00680 01100
1.2.1.44	00940 01061 01100
1.2.1.45	00350 00362
1.2.1.46	00680 01100
1.2.1.47	00310
1.2.1.48	00071
1.2.1.49	00620
1.2.1.5	00010 00340 00350 00360 00980 00982 01100
1.2.1.53	00350
1.2.1.54	00330 01100
1.2.1.57	00650
1.2.1.58	00360
1.2.1.59	00010 00710 01100
1.2.1.60	00350
1.2.1.61	00361
1.2.1.62	00623
1.2.1.63	00930 01100
1.2.1.64	00622
1.2.1.65	00626 01100
1.2.1.67	00623 01061
1.2.1.68	00940
1.2.1.7	00362 00622 01061
1.2.1.70	00860 01100
1.2.1.71	00330
1.2.1.72	00750 01100
1.2.1.73	00430
1.2.1.8	00260
1.2.1.9	00010 01100
1.2.2.1	00630
1.2.2.2	00620
1.2.3.-	00623 00624
1.2.3.1	00280 00350 00380 00750 00760 00982 01100
1.2.3.11	00830 01100
1.2.3.13	00350
1.2.3.14	00906 01062 01070 01100
1.2.3.3	00620 01100
1.2.3.4	00630
1.2.3.5	00630 01100
1.2.3.6	00620
1.2.3.7	00380
1.2.3.8	00750 01100
1.2.4.-	00310
1.2.4.1	00010 00020 00290 00620 00650 01061 01062 01063 01064 01065 01066 01070 01100
1.2.4.2	00020 00310 00380 01061 01062 01063 01064 01065 01066 01070 01100
1.2.4.4	00280 01100
1.2.7.1	00010 00020 00620 00633 00640 00650 00720 01100
1.2.7.2	00640
1.2.7.3	00020 00720 01100
1.2.7.4	00680
1.2.7.5	00010 00030 01100
1.2.7.6	00010 01100
1.2.7.7	00280 01100
1.2.99.2	00633 00680
1.2.99.3	00071 00620 00640 00650
1.2.99.5	00790 01100
1.2.99.6	00620
1.21.-.-	00130
1.21.3.1	00311 01100
1.21.3.2	00950 01063
1.21.3.3	00950 01063 01100
1.21.3.6	00941
1.21.4.1	00330
1.3.-.-	00351 00903 01063 01100
1.3.1.-	00061 00351 00360 00361 00364 00380 00628 00640 00943 01040 01100
1.3.1.1	00240 00410 00770 01100
1.3.1.11	00360
1.3.1.12	00400 00401 01100
1.3.1.13	00400 01100
1.3.1.14	00240 01100
1.3.1.18	00380
1.3.1.19	00361 00622 00626 00643 01100
1.3.1.2	00240 00410 00770 00983 01100
1.3.1.20	00980
1.3.1.21	00100 01062 01066 01070 01100
1.3.1.24	00860
1.3.1.25	00362 00364 00632 01100
1.3.1.26	00300 01064 01100
1.3.1.28	01053 01061
1.3.1.29	00624 00626 01100
1.3.1.3	00120 00140 00150 01100
1.3.1.30	00140
1.3.1.31	00360
1.3.1.32	00361 00362 00627 01100
1.3.1.33	00860 01100
1.3.1.36	00901
1.3.1.38	00062 01040 01100
1.3.1.42	00592 01070 01100
1.3.1.43	00400 00401 01100
1.3.1.44	00650 01100
1.3.1.45	00943 01061
1.3.1.46	00943
1.3.1.49	00626 01100
1.3.1.51	00943
1.3.1.53	00623
1.3.1.54	00860 01100
1.3.1.56	00621 01100
1.3.1.57	00632
1.3.1.58	00621
1.3.1.62	00632
1.3.1.63	00623 01100
1.3.1.64	00623 01100
1.3.1.66	00642 01100
1.3.1.67	00622 01100
1.3.1.68	00622 01100
1.3.1.69	00908
1.3.1.7	00630
1.3.1.70	00100 01062 01066 01070 01100
1.3.1.71	00100 01100
1.3.1.72	00100 01062 01066 01070 01100
1.3.1.73	00901
1.3.1.75	00860 01100
1.3.1.76	00860 01100
1.3.1.77	00941 01061
1.3.1.8	00062
1.3.1.82	00902
1.3.1.83	00900 01100
1.3.1.9	00061 01100
1.3.2.3	00053 01100
1.3.3.-	00100 01100
1.3.3.1	00240 01100
1.3.3.12	00053 01100
1.3.3.3	00860 01100
1.3.3.4	00860 01100
1.3.3.5	00860
1.3.3.6	00071 00592 01040 01070 01100
1.3.3.8	00950 01063
1.3.3.9	00902 01062 01066 01100
1.3.5.1	00020 00190 01061 01062 01063 01064 01065 01066 01070 01100
1.3.5.2	00240 01100
1.3.7.1	00760
1.3.7.2	00860
1.3.7.3	00860
1.3.7.4	00860
1.3.7.5	00860
1.3.99.-	00071 00280 00281 00624 00632 00905 00930 01062 01070 01100
1.3.99.1	00020 00190 00632 00650 00720 01061 01100
1.3.99.10	00280
1.3.99.12	00280 01100
1.3.99.13	00071 01100
1.3.99.15	00632 01100
1.3.99.2	00071 00280 00650 01100
1.3.99.2.	01100
1.3.99.20	00632 01100
1.3.99.21	00632 01100
1.3.99.22	00860
1.3.99.23	00830
1.3.99.3	00071 00280 00410 00640 01100
1.3.99.5	00150
1.3.99.6	00140 01100
1.3.99.7	00071 00310 00380 00632 01100
1.4.-.-	00361 00629 00632
1.4.1.-	00270 00400
1.4.1.1	00250 00430 00720
1.4.1.11	00310
1.4.1.12	00310 00330 00472
1.4.1.13	00250 00910 01064 01100
1.4.1.14	00250 00910 01064 01100
1.4.1.16	00300
1.4.1.2	00250 00330 00910 01100
1.4.1.20	00360 00400 01061 01064 01100
1.4.1.21	00760
1.4.1.3	00250 00330 00471 00910 01064 01100
1.4.1.4	00250 00330 00910 01064 01100
1.4.1.9	00280 00290 01100
1.4.2.-	00430 00910
1.4.2.1	00260
1.4.3.-	00330 01100
1.4.3.1	00250
1.4.3.10	00330
1.4.3.12	00930
1.4.3.14	00310 01100
1.4.3.15	00250 00471
1.4.3.16	00250 00760 01064 01100
1.4.3.19	00730
1.4.3.2	00250 00270 00280 00350 00360 00380 00400 00950 01100
1.4.3.21	00260 00350 00360 00410 00950 00960 01064 01100
1.4.3.22	00330 00340 00380
1.4.3.3	00260 00311 00330 00472 01100
1.4.3.4	00260 00330 00340 00350 00360 00380 00950 00982 01100
1.4.3.5	00750 01100
1.4.3.7	00471
1.4.4.2	00260 01100
1.4.7.1	00910
1.4.99.1	00360 00910
1.4.99.3	00680
1.4.99.4	00350 00360 00950 01100
1.4.99.5	00460
1.5.-.-	00330 00950 01063 01100
1.5.1.-	00380 00680 01066 01100
1.5.1.1	00310 00330 01100
1.5.1.10	00300 00310 01100
1.5.1.11	00330
1.5.1.12	00250 00330 01100
1.5.1.15	00670 01100
1.5.1.16	00310
1.5.1.19	00330
1.5.1.2	00330 01100
1.5.1.20	00670 00680 01100
1.5.1.21	00310 01100
1.5.1.27	00950 01063 01100
1.5.1.3	00670 00790 01061 01100
1.5.1.31	00950
1.5.1.32	00901
1.5.1.34	00790 01100
1.5.1.5	00630 00670 01100
1.5.1.6	00670
1.5.1.7	00300 00310 01064 01100
1.5.1.8	00300 00310 01064 01100
1.5.1.9	00310 01064 01100
1.5.3.1	00260 01100
1.5.3.12	00950 01063 01100
1.5.3.5	00760
1.5.3.6	00760
1.5.3.7	00310 01100
1.5.4.1	00480
1.5.7.1	00670 01100
1.5.8.1	00680
1.5.8.2	00680
1.5.99.1	00260 01100
1.5.99.11	00790 01100
1.5.99.12	00908
1.5.99.2	00260 01100
1.5.99.3	00310 01100
1.5.99.4	00760
1.5.99.5	00680
1.5.99.6	00330 00410
1.5.99.8	00330 01100
1.5.99.9	00790 01100
1.6.1.1	00760 01100
1.6.1.2	00760 01100
1.6.2.2	00520
1.6.5.3	00190 01100
1.6.5.4	00053 01100
1.6.5.6	00361
1.6.5.7	00361 00627 01100
1.6.6.9	00680
1.6.99.3	00190 01100
1.6.99.5	00190
1.7.1.-	00623 00633
1.7.1.1	00910
1.7.1.10	00910
1.7.1.2	00910
1.7.1.3	00910
1.7.1.4	00910
1.7.1.7	00230
1.7.2.1	00910
1.7.2.2	00910
1.7.3.-	00380
1.7.3.1	00910
1.7.3.2	00380
1.7.3.3	00230 00232 01100
1.7.3.4	00910
1.7.7.1	00910
1.7.7.2	00910
1.7.99.1	00910
1.7.99.4	00910
1.7.99.6	00910
1.7.99.7	00910
1.8.1.-	00450
1.8.1.10	00270
1.8.1.12	00480 01100
1.8.1.13	00480
1.8.1.2	00920 01100
1.8.1.3	00430 01100
1.8.1.4	00010 00020 00260 00280 00620 01061 01062 01063 01064 01065 01066 01070 01100
1.8.1.6	00270
1.8.1.7	00480
1.8.1.9	00240
1.8.2.1	00920
1.8.3.1	00920
1.8.3.3	00480
1.8.4.1	00270 00480
1.8.4.13	00270
1.8.4.14	00270
1.8.4.2	00480
1.8.4.3	00270 00480
1.8.4.4	00270 00480
1.8.4.7	00480
1.8.4.8	00920
1.8.5.1	00053 00480 01100
1.8.7.1	00450 00920 01100
1.8.98.1	00790
1.8.99.1	00450 00920 01100
1.8.99.2	00450 00920 01100
1.8.99.3	00633
1.9.3.-	01100
1.9.3.1	00190 01100
1.9.6.1	00910
1.97.1.-	00351 00361 00363 00625 00627 01100
1.97.1.2	00632
1.97.1.8	00625 01100
13.99.10	01100
1314.13.78	01100
2	01100
2.-.-.-	00231 00540 01100
2.1.1.-	00130 00340 00350 00380 00402 00626 00906 00940 00941 00942 00945 00950 00981 01063 01100
2.1.1.1	00760 01100
2.1.1.10	00270 01100
2.1.1.101	00522
2.1.1.102	00522
2.1.1.103	00564
2.1.1.104	00940 00941 00945 01061 01100
2.1.1.107	00860 01100
2.1.1.11	00860 01100
2.1.1.111	01058 01063
2.1.1.114	00130 01100
2.1.1.115	00950
2.1.1.116	00950 01063 01100
2.1.1.117	00950 01063
2.1.1.118	00950
2.1.1.119	00950 01063 01100
2.1.1.12	00450
2.1.1.120	00950 01063 01100
2.1.1.121	00950
2.1.1.122	00950 01063 01100
2.1.1.128	00950 01063 01100
2.1.1.13	00270 00670 01100
2.1.1.130	00860 01100
2.1.1.131	00860 01100
2.1.1.132	00860 01100
2.1.1.133	00860 01100
2.1.1.14	00270 01070 01100
2.1.1.140	00950 01063 01100
2.1.1.141	00592
2.1.1.143	00100 01062
2.1.1.147	00950
2.1.1.148	00240 00670
2.1.1.149	00944
2.1.1.150	00943 01061
2.1.1.151	00860
2.1.1.152	00860 01100
2.1.1.158	00232 01065 01100
2.1.1.159	00232 01065 01100
2.1.1.160	00232 01065 01100
2.1.1.17	00564 01100
2.1.1.19	00670
2.1.1.2	00260 00330 01100
2.1.1.20	00260
2.1.1.21	00680
2.1.1.22	00340
2.1.1.27	00350
2.1.1.28	00350 01100
2.1.1.37	00270 01100
2.1.1.38	00231
2.1.1.39	00562
2.1.1.4	00380 01100
2.1.1.40	00562
2.1.1.41	00100 01062 01070 01100
2.1.1.43	00310
2.1.1.45	00240 00670 01100
2.1.1.46	00943 01061
2.1.1.47	00380
2.1.1.49	00380
2.1.1.5	00260 00270 01100
2.1.1.50	00902
2.1.1.53	00960 01064 01100
2.1.1.59	00310
2.1.1.6	00350 00965 01100
2.1.1.60	00310
2.1.1.64	00130 01100
2.1.1.67	00983
2.1.1.68	00940 01061 01063
2.1.1.69	01061
2.1.1.7	00760
2.1.1.71	00564 01100
2.1.1.75	00944
2.1.1.76	00944
2.1.1.8	00340
2.1.1.82	00944
2.1.1.83	00944
2.1.1.86	00790 01100
2.1.1.89	00950
2.1.1.9	00450
2.1.1.94	00901 01063
2.1.1.95	00130 01100
2.1.1.99	00901 01063
2.1.2.-	00520
2.1.2.1	00260 00460 00670 00680 01100
2.1.2.10	00260 00670 00910 01100
2.1.2.11	00770 01100
2.1.2.2	00230 00670 01100
2.1.2.3	00230 00670 01065 01070 01100
2.1.2.4	00230 00670 01100
2.1.2.5	00340 00670 01100
2.1.2.7	00670 01100
2.1.2.8	00240 00670
2.1.2.9	00670 00970
2.1.3.-	00311
2.1.3.1	00640
2.1.3.2	00240 00250 01100
2.1.3.3	00330 01100
2.1.3.5	00230
2.1.4.1	00260 00330 01100
2.1.4.2	00521
2.2.1.1	00030 00710 01051 01061 01063 01070 01100
2.2.1.2	00030 01061 01063 01070 01100
2.2.1.3	00680
2.2.1.5	00630
2.2.1.6	00290 00650 00660 00770 01065 01100
2.2.1.7	00900 01062 01066 01070 01100
2.2.1.9	00130 01100
2.3.-.-	00231 00563 01100
2.3.1-	00061
2.3.1.-	00061 00310 00340 00350 00360 00540 00564 00565 00604 00624 00632 00642 00650 00903 00904 00906 00942 00945 00950 00965 01040 01056 01062 01100
2.3.1.1	00330 01064 01100
2.3.1.101	00680 00790 01100
2.3.1.102	00310
2.3.1.104	00565
2.3.1.105	00565 01100
2.3.1.107	00901 01063
2.3.1.109	00330
2.3.1.115	00943 00944
2.3.1.116	00944
2.3.1.117	00300 01100
2.3.1.12	00010 00020 00620 01061 01062 01063 01064 01065 01066 01070 01100
2.3.1.121	00565
2.3.1.125	00565
2.3.1.129	00540 01100
2.3.1.133	00940 00941 00945 01061
2.3.1.134	00561
