C00238	02020 04260 04270 04742 04930 04960 05110
C00239	00240 01100
C00241	00910
C00242	00230 01100
C00243	00052 02010 02060
C00244	00910 02010 02020
C00245	00120 00430 01100 02010 04080
C00246	00650 01100
C00247	00051
C00249	00061 00062 00071 01040 01060 01100
C00250	00750 01100
C00251	00130 00400 00790 01053 01060 01061 01063 01070 01100
C00252	00500
C00253	00760 00960 01060 01064 01100
C00254	00400 00401 01060 01061 01063 01100
C00255	00740 01100
C00256	00620
C00257	00030 01100
C00258	00030 00260 00561 00630 01100
C00259	00040 00053 00520 01100 02010
C00261	00622
C00262	00230 01100
C00263	00260 00270 00300 00920 01100
C00266	00040 00630 00750 00790 01100
C00267	00010 00051 00052 00500 00520 01060 01061 01062 01063 01064 01065 01066 01070 01100
C00268	00790 01100
C00269	00564 01100 04070
C00270	00520 01100
C00272	00790 01100
C00275	00051 00520 01100 02060 04142
C00279	00030 00400 00710 00750 01060 01061 01063 01070 01100
C00280	00150 01100 05200 05215
C00282	00630 00680
C00283	00270 00920 01100
C00286	00230 01100
C00288	02010 04113
C00290	04610
C00291	02010 02020
C00292	00626
C00293	02060
C00294	00230 01100
C00295	00240 01100
C00296	00400
C00299	00240 01100
C00300	00260 00330 01100
C00301	00230
C00302	00460
C00305	02020 04720
C00306	04080 04610 04810
C00307	00564 01100
C00309	00040 01100
C00310	00040 01100
C00311	00020 00630 00720 01060 01061 01062 01063 01064 01065 01066 01070 01100
C00312	00040 01100
C00313	00630 01100
C00314	00750 01100
C00315	00330 00410 00480 00940 01100 02010
C00319	00600 01100
C00320	00270 00920 02010
C00322	00300 00310 00380 01100
C00323	00940 00941 00945 01061 01100
C00325	00051 00520 01100
C00327	00330 01100
C00328	00380 01100
C00329	00520 02060
C00330	00230 01100
C00331	00380 01100
C00332	00071 00072 00280 00310 00380 00620 00632 00640 00650 00900 01100
C00333	00040 00053 00500 00520 01100 02010
C00334	00250 00330 00410 00650 01100 04080
C00337	00240 01100
C00338	01100 02010 04010 04810 05332
C00340	00071
C00341	00900 00902 01060 01062 01066 01070 01100
C00342	00240
C00343	00240
C00344	00564 01100
C00345	00030 01100
C00346	00564 00600 01100
C00350	00563 00564 01100 04140 05130
C00352	00250 00520 01100 02060
C00353	00900 00904 00906 01060 01062 01066 01070 01100
C00354	00710 01100
C00355	00350 00950 00965 01060 01063 01100 05012
C00356	00072 00280 00650 00900 01060 01062 01066 01070 01100 07024
C00357	00520 02060
C00360	00230 01100
C00361	00230 01100
C00362	00230 01100
C00363	00240 01100
C00364	00240 01100
C00365	00240 01100
C00366	00230 01100
C00369	00500 00710 01100 04910
C00371	00908 01060 01070 01100
C00374	04664
C00376	00830 01100
C00378	00730 01100 02010
C00379	00040 01100
C00380	00240 01100
C00381	00510 01062 01100
C00383	00240 00410
C00385	00230 00232 01060 01065 01100
C00386	00340 00410 01100
C00387	00230 01100
C00388	00340 01065 01100 04080 04664 05310
C00389	00941 00944 01100
C00390	00190 01100
C00392	00051 02010 02060
C00394	00500 00520 01100
C00395	00311 01100
C00398	00380 00901 01060 01063 01100 04080
C00399	00130 00190 01100
C00400	00902
C00401	00532
C00402	00250
C00406	00940 00941 00945 01061 01100
C00407	00280 00290 00960 00966 00970 01060 01064 01100 02010
C00408	00310 00960 01060 01064 01100
C00409	00270
C00410	00140 01100 04114 04914 05200 05215
C00411	00940 01061 01100
C00412	01040 01070
C00413	00521
C00414	00930
C00415	00670 00790 01061 01100
C00416	00561 00564 01100 04070 04666 04912 05200 05212
C00417	00020 00630 00660 00720 01060 01061 01062 01063 01064 01065 01066 01070 01100
C00418	00900 01060 01062 01070 01100
C00422	00561 01100
C00423	00360 00940 00960 01060 01064 01070 01100
C00424	00051 00620
C00426	00531 01100
C00427	00590 01100 07034 07035
C00429	00240 00410 00770 01100
C00430	00260 00860 01060 01100 02010
C00431	00310 00330
C00433	00053 00330
C00434	05322
C00435	00071
C00436	00330 01100
C00437	00330 01100
C00438	00240 00250 01100
C00439	00340 01100
C00440	00670 00680 01100
C00441	00260 00270 00300 00400 01100
C00445	00630 00670 01100
C00446	00052 00520 01100
C00447	00710 01100
C00448	00100 00900 00906 00909 00981 01060 01062 01066 01070 01100
C00449	00300 00310 01100
C00450	00310 01060 01064 01100
C00455	00760
C00458	00240 01100
C00459	00240 01100
C00460	00240 01100
C00461	00520
C00463	00380 00400 00402 01100
C00464	00051
C00468	00150 01100
C00469	00010 01100
C00470	00040 00500 01100 02010
C00472	00361 00740
C00473	00830 01100
C00474	00040 00740 01100
C00475	00240 01100
C00476	00040
C00477	00981
C00479	00561 00622
C00482	00940 01061 01100
C00483	00350 00950 01060 01063 04080
C00486	00860
C00487	00310 02010
C00488	00460 00910
C00489	00071 00310
C00490	00660
C00491	00270 02010
C00492	00052
C00493	00400 01060 01061 01063 01070 01100
C00497	00650
C00498	00500 00520 01100
C00499	00230 01100
C00500	00860
C00501	00500 00520 01100
C00502	00040
C00504	00670 00790 01061 01100
C00506	00270 00430 01100 04080
C00507	00051
C00508	00040 01100
C00509	00941 00943 01061 01100
C00510	01040
C00511	00643
C00512	00360 00632 00642 01064 01100
C00513	00564
C00514	00040 01100
C00515	00472 01100
C00517	00071
C00519	00430 01100
C00521	00902 00903 01062 01100
C00522	00770 01100
C00523	00150
C00524	00190 00860 01100
C00526	00240
C00527	00071 00310 00380 00632 01100
C00530	00350 00361 00363 00623 00740 01100
C00531	00660
C00532	00040 01100
C00533	00330 00910 04370 04540 04730 04940 05010 05014 05330 05332
C00534	00750 01100
C00535	00150 01100 05200 05215
C00536	00190
C00540	00940 00941 00945 01100
C00541	00860
C00542	00920
C00543	00680
C00544	00130 00350 00643 01100
C00545	00053
C00546	00260 00620
C00547	00350 01100 04080 04270 04540
C00550	00600 01100
C00552	00630
C00553	00902
C00555	00330 00410
C00556	00622
C00558	00040 01100
C00559	00230 01100
C00565	00680
C00568	00623 00790 01061 01100
C00570	00564 01100
C00571	00930
C00573	00531 01100
C00575	00230 04010 04020 04062 04111 04113 04114 04270 04540 04670 04720 04740 04742 04910 04912 04914 04916 04960 05020 05110 05111 05414
C00576	00260
C00577	00030 00051 00561 01100
C00581	00260 00330 01100
C00582	00360
C00583	00561 00620
C00584	00590 01100 04080
C00587	00362 00622 00623
C00588	00564 01100
C00590	00940 01061 01100
C00593	00430 01100
C00596	00360 00362 00621 00622 00627 00628 00629 00642 00643 01100
C00599	00100
C00601	00360 00643 01100
C00603	00230 01100
C00606	00270 00430 01100
C00616	00944
C00617	00500 00520 01100
C00618	00040 00053 01100
C00620	00030 00230
C00621	00510 00900 01100
C00624	00330 01100
C00627	00750 01100
C00628	00350 00362 00626 01100
C00630	00280 00522 01063 01100
C00631	00010 00030 01060 01061 01062 01063 01100
C00632	00380 00629 01100
C00633	00362 00363 00622 01061 01100
C00634	00531 01100
C00636	00051 00520 01100
C00637	00380 01100
C00638	00071 04920
C00639	00590 01100 04080
C00641	00561 00562 00564 01100 04070 04730
C00642	00350 00360
C00643	00380 01063 01100
C00644	00051 02060
C00645	00520 01100
C00647	00750 01100
C00650	00460
C00651	00660
C00655	00230 01060 01065 01100
C00663	00500
C00664	00670 01100
C00665	00051
C00666	00300 01100
C00668	00010 00030 00052 00500 00520 01060 01061 01063 01064 01065 01066 01070 01100
C00669	00480 01100
C00670	00564 00565
C00671	00280 00290 00966 01100
C00672	00030 00240
C00673	00030
C00674	00150
C00679	00053
C00680	00300 01100
C00681	00561 00564 01100 04540
C00682	00362 00627 00629 01100
C00683	00280 00640 01100
C00684	00053
C00688	00521 00523
C00689	00500 02060
C00691	00521 00562 01100
C00692	00471 00550 01100
C00695	00120 01100
C00696	00590 01100 04080 04664 05310
C00697	00910 01100 02020 02060
C00698	04740 04960 05110 05120
C00700	00230
C00704	04940 05012 05014
C00705	00240 01100
C00706	00910
C00712	00061 01040 01060
C00714	00040 00500 00520 01100
C00716	02030
C00718	00500 01100
C00719	00260 01100 02010
C00721	00500 01100
C00725	00785 01100
C00726	00460 00910 01100
C00729	00960 01064 01100
C00734	00520
C00735	00140 01100 04080 04960 05200 05215
C00736	00460 01100
C00739	00310
C00740	00260
C00741	00650
C00744	00522
C00745	00960 01064 01100
C00746	04080
C00748	00860 01100
C00750	00330 00410 00480 01100
C00751	00100 01060 01062 01066 01070 01100
C00753	02010
C00755	00623 01061 01063
C00757	00950 01063
C00758	01061
C00760	00500
C00761	00940
C00762	00140 01100 04960 05200 05215
C00763	00330 01100
C00766	01060
C00777	00830 01100 04672 05200 05222 05223
C00778	00830
C00780	00380 01063 01100 04080 04540 07211
C00783	00960 01064 01100
C00785	00340 01100
C00786	00943
C00787	00970
C00788	00350 01100 04080
C00789	00040
C00791	00330 01100
C00792	00472 01100
C00793	00270
C00794	00051 00052 01100 02010 02060
C00795	00052
C00798	00630 01100
C00800	00040 00053 01100
C00802	00230
C00804	00410 00640
C00805	00360 00624 00626 00628 01053 01061 01070 01100
C00810	00650 00660
C00811	00130 00360 00940 01061 01100
C00813	00240
C00814	00943 01061
C00817	00040 01100
C00818	00053 01100
C00819	00471 01100
C00822	00350 00965 01100
C00823	00071
C00826	00400 01100
C00827	00640 00643 01100
C00828	00130 01100
C00829	00626 00980 01100 07114
C00831	00770
C00836	00600 01100
C00841	01061
C00842	00521 00523 01055 01100
C00843	00902
C00844	00460
C00846	00362 01100
C00847	00750 01100
C00848	00902
C00852	00940 00941 00945
C00853	00860
C00854	00930
C00855	02010
C00857	00760 01100
C00858	00943 01061
C00859	00904 01062 01070 01100
C00860	00340 01100
C00861	00051
C00862	00680 00790 01100
C00864	00410 00770 01100
C00870	00361
C00873	04614
C00876	00790 01100
C00877	00071 00310 00380 00632 00650 01100
C00879	00053
C00880	00052
C00881	00240
C00882	00770 01100
C00884	00330
C00885	00130 01053 01061 01070 01100
C00886	00970
C00887	00910
C00888	00630
C00894	00410 00640 00643 01100
C00898	00630
C00899	00830
C00900	00650 00770
C00903	00940 01060 01100
C00905	00040 01100
C00906	00240 01100
C00909	00590 01100 07034
C00913	04140
C00916	00311 01100 07012 07013
C00919	02010
C00921	00790 01100
C00922	00760
C00925	00531 01100
C00931	00860 01100
C00933	00940
C00935	00520 01100
C00937	00051 00620
C00940	00250
C00942	00230 04270 04540 04730 04740 04742
C00944	00400 01100
C00951	00150 01100 05200 05215
C00954	00380 01070 01100
C00955	00380
C00956	00300 00310 00311 01100
C00957	00270 01100
C00958	00565 01100
C00963	02060
C00964	00902 00903
C00965	00500
C00966	00770 01100
C00969	00561
C00971	00750
C00973	00500 02010
C00974	00941 01061 01100
C00975	00630
C00976	00051 00520
C00978	00380 01100
C00979	00270 00450 00908 00920 01100
C00986	00410
C00988	00630 01100
C00989	00650
C00990	00310
C00992	00860
C00993	00473 00550
C00996	00520
C00999	00520
C01001	00680 00790 01100
C01004	00760
C01005	00260 00270 00970 01100
C01010	00330 00791 01100
C01011	00660 01100
C01013	00410 00640 01100
C01019	00051 00520 01100
C01020	00760
C01024	00860 01100
C01026	00260 01100
C01028	00310
C01031	00680
C01033	00522
C01035	00330 01100
C01036	00350 00643 01100
C01037	00780 01100
C01040	00053 01100
C01041	00053 01100
C01042	00250
C01043	00330 01100
C01044	00340
C01045	00340
C01046	00680
C01050	00471 00520 00550 01100
C01051	00860 01100
C01053	00770
C01054	00100 01060 01062 01070 01100
C01056	00760
C01059	00760
C01060	00350 01100
C01061	00350 00643 01100
C01063	00632 00780 01100
C01068	00040
C01069	00966
C01073	00410
C01074	01100
C01077	00270 00920 01100
C01079	00860 01100
C01080	00790 01100
C01081	00730 01100
C01083	00500 02010 02060
C01088	00770
C01089	00072 00650 01100
C01091	00901
C01092	00780 01100
C01094	00051 01100 02060
C01096	00051 02060
C01097	00052
C01099	00051
C01100	00340 01100
C01101	00040 00053 01100
C01102	00260 01100
C01103	00240 01100
C01104	00680 02020
C01107	00900 01100
C01108	00632 07216
C01109	00660
C01110	00330 00472
C01111	00380
C01112	00540 01100
C01113	00052
C01114	00053
C01115	00053 01100
C01118	00270 00920 01100
C01120	00600 04080
C01121	00521
C01123	00902
C01124	00140 01100
C01126	00909
C01127	00630
C01131	00051
C01132	00052 02060
C01134	00770 01100
C01135	02060
C01137	00270 00330 01100
C01138	00521
C01142	00310
C01143	00900 01062 01100
C01144	00071 00310 00380 00632 00650 01100
C01146	00053 00630 01100
C01147	00930
C01149	00310
C01151	00030
C01152	00340
C01155	00944
C01156	00944
C01157	00330 01100
C01158	01061
C01159	00010
C01161	00350 01100
C01163	00362 00623 01100
C01164	00100 00981 01100
C01165	00330 01100
C01168	00240
C01170	00520 01100
C01172	00010 00030 00500 01100
C01175	00940
C01176	00140 00150 01100
C01177	00562 04070
C01179	00130 00350 00400 00401 00950 01055 01060 01063 01100
C01180	00270 00966 01060 01100
C01181	00310
C01182	00630 00710 01100
C01185	00760 01100
C01186	00310
C01187	00540 01100
C01189	00100 01100
C01190	00600 01100
C01194	00562 00563 00564 01100 04070 04140
C01197	00940 01100
C01198	00360 00628
C01203	00061 01040
C01204	00562 01100 04070
C01207	00350
C01209	00061 01100
C01210	00564
C01211	00310
C01212	00471 00550 01100
C01213	00280 00640 01100
C01214	00521
C01215	00750
C01216	00052
C01217	00680 00790
C01218	00030 01100
C01219	00520
C01220	00562 01100 04070
C01221	00521
C01222	00051 00520 01100
C01226	00592 01100
C01227	00150 01100 05200 05215
C01228	00230
C01230	00130 00900
C01231	00500
C01233	00564 00565
C01234	00270 00640 01060 01070
C01235	00052
C01236	00030 01100
C01241	00564 01100
C01242	00260 01100
C01243	00562 01100 04070
C01245	00562 01100 04010 04012 04020 04062 04070 04114 04270 04370 04540 04650 04660 04662 04664 04666 04720 04722 04730 04742 04912 04916 05010 05016 05110 05200 05214 05223
C01246	00510 01100
C01249	00380
C01250	00330 01100
C01251	00300 00620 01100
C01252	00380 01100
C01259	00310
C01260	00230
C01261	00230
C01262	00340 00410 01100
C01263	00943
C01264	00565 01100
C01265	00944
C01267	00340 01100
C01268	00740 01100
C01269	00400 01100
C01270	00750
C01272	00562 01100 04070
C01273	00621 01100
C01274	00680 00790 01100
C01277	00562 01100 04070
C01278	00362 01100
C01279	00730 01100
C01283	00521
C01284	00562 01100 04070
C01286	00052
C01290	00600 01100
C01291	00281
C01294	00521
C01297	00760
C01298	00521
C01300	00790 01100
C01301	00120 01100
C01302	00400 01100
C01304	00740 01100
C01312	00590 01100 04080 04270 04370
C01322	00480
C01326	00460
C01330	02010 04020 04260 04720 04730 04740 04742 04960 05110 05410 05412 05414
C01342	05120
C01344	00230
C01345	00230
C01346	00240 01100
C01353	00910
C01355	00051
C01367	00230
C01368	00240
C01371	00071
C01375	01052
C01378	00941
C01380	00625 00630 01100
C01382	05320
C01384	00650 00760
C01401	00460
C01407	00626
C01412	00650
C01414	00904 01062 01100
C01416	00960 01064 01100
C01417	00910
C01419	00480 01100
C01424	00362 00632 01061
C01433	00902 01062 01100
C01438	00680 00790 01100
C01451	00010 01061 02060
C01452	02060
C01454	00622 01100
C01455	00622 00632 01100
C01456	00960 01064
C01457	00522 01052
C01460	00941
C01467	00622
C01468	00622 00633 01100
C01470	00944
C01471	00982
C01477	00941 00943 00944 01061 01100
C01481	01061
C01487	02010
C01493	00981
C01494	00940 01061 01063 01100
C01495	01060
C01499	00281 01062
C01500	00281 00902 01060 01062 01066 01100
C01501	04080
C01504	00628
C01508	00040
C01512	00902
C01513	00908 00960
C01514	00941 00944 01100
C01516	00950 00982 01063 04080
C01527	00940 01061
C01528	00450 01100
C01529	00450
C01530	00061 01040 01060
C01533	00940
C01540	01054
C01542	00622 01100
C01548	00625
C01557	01061
C01558	05111
C01561	00100 01100
C01562	00943
C01563	00910
C01566	00791
C01571	00061
C01574	04080
C01575	01063
C01586	00360
C01594	00460
C01595	00591 01040 01060 01100
C01596	00760
C01598	00380 01100 04080
C01606	00623 00626 00628 01100
C01610	00231
C01613	00052
C01617	00941 01061 01100
C01620	00053
C01623	00520
C01626	00901 01063
C01628	01060
C01635	00970
C01636	00970
C01637	00970
C01638	00970
C01639	00970
C01640	00970
C01641	00970
C01642	00970
C01643	00970
C01644	00970
C01645	00970
C01646	00970
C01647	00970
C01648	00970
C01649	00970
C01650	00970
C01651	00970
C01652	00970
C01653	00970
C01659	00643
C01661	01057
C01667	00472 02010 02020
C01672	00310 00480 00960 01060 01064 01100
C01673	00100 01100
C01674	00520
C01678	00430 01100
C01680	00051
C01682	00330 02010
C01684	02010
C01693	00350 01100
C01694	00100 01100
C01697	00052 02060
C01699	00904
C01701	00943
C01708	00860
C01709	00941
C01717	00380
C01721	00051
C01724	00100 01100
C01726	00260
C01727	00740
C01732	00660 01100
C01735	00950
C01745	00945
C01747	00600
C01751	00361
C01752	00940 01061
C01753	00100 01060 01062
C01761	00901
C01762	00230 00232 01065 01100
C01767	00902 00903
C01768	00051
C01769	00650
C01772	00360 00940
C01780	00140 01100 04960
C01788	00520
C01789	00100 00905 01060 01062 01070 01100
C01794	00120 01100
C01795	00950 01063
C01798	00500
C01801	00030
C01802	00100 01100
C01804	00908
C01817	00270
C01825	00053 01100
C01829	00350 01100 04080 05320
C01832	00062 00071 01100
C01834	02010
C01835	02010
C01836	04080
C01841	00909
C01845	00640
C01848	01051
C01850	00350
C01851	00960 01064 01100
C01852	00901 00902 00950 01060 01062 01066 01100
C01855	00460
C01860	00909
C01861	00920
C01877	00330
C01879	00480
C01880	00930
C01885	00561 01100
C01888	00260
C01894	00780
C01895	01054
C01897	01063 07042
C01902	00100 01060 01062 01070 01100
C01904	00040
C01907	01057
C01909	00780 01100
C01912	00522 01052
C01920	00281
C01921	00120 00121 01100
C01929	00340
C01931	00970
C01934	00051
C01935	00500 02010
C01941	07012
C01943	00100 01100
C01944	00062 00071 01100
C01946	00522 01052
C01953	00140 01100
C01957	00902
C01959	00430
C01962	00270
C01967	00130
C01983	00622
C01984	00622
C01987	00380 00626
C01989	00630
C01990	00630
C01996	00564 04080 04810
C01998	00643
C02002	04080
C02004	00909 01062 01100
C02013	00500
C02017	04080
C02029	00908
C02034	00904
C02035	00904 01100
C02041	01040
C02043	00380
C02046	00960 01064 01100
C02047	00290 00970
C02050	01040
C02051	00260
C02059	00130 01100
C02061	00195 01100
C02066	00960
C02067	00240
C02074	00901
C02075	00830
C02076	00710
C02083	00643 01100
C02084	02020
C02090	00480 01100
C02091	00230
